"","Sample","Area","Feret","Perim.","Major","Minor","Width","Height","Min","Max","AR","Circ.","Round","Solidity","Ellipse","PMAJ","Struct","PA","Rect","Region","Study_Area","Probe","Sample_Num","Depths_CMBS","depth_upper_cmbs","depth_lower_cmbs","Interval_cm","Raw_Mass_g","Notes"
"1016","SP_SS_1A_15",29957.724,293.723,818.782,277.879,137.266,178.161,264.368,1,71,2.024,0.562,0.494,0.872,0.662616147304983,2.94654148028458,36,0.0273312485287601,0.636044187416146,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1017","SP_SS_1A_15",20577.356,209.199,577.98,190.82,137.302,195.402,143.678,13,86,1.39,0.774,0.72,0.913,0.680466544968903,3.02892778534745,49.5,0.0280881567097347,0.732943153932842,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1018","SP_SS_1A_15",10536.399,146.524,433.894,131.803,101.783,114.943,143.678,15,77,1.295,0.703,0.772,0.881,0.738796657988865,3.29198880146886,46,0.0411804830094229,0.637998131016499,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1019","SP_SS_1A_15",16217.467,234.579,589.474,235.182,87.799,218.391,137.931,0,76,2.679,0.586,0.373,0.867,0.563704215063318,2.50645882763137,38,0.0363480930776674,0.538376879743974,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1020","SP_SS_1A_15",26423.571,258.301,776.411,230.334,146.064,218.391,224.138,0,121,1.577,0.551,0.634,0.852,0.757655440139068,3.37080500490592,60.5,0.0293832729875913,0.539810441061791,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1021","SP_SS_1A_15",21997.623,212.721,623.14,170.39,164.377,166.667,172.414,0,83,1.037,0.712,0.965,0.902,0.820825206017767,3.65713950349199,41.5,0.0283276061236253,0.765514830750704,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1022","SP_SS_1A_15",17835.911,236.96,616.069,229.681,98.873,201.149,178.161,0,63,2.323,0.591,0.43,0.879,0.603160382350689,2.68228107679782,31.5,0.0345409326162258,0.497696718231701,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1023","SP_SS_1A_15",37917.825,256.826,787.666,242.291,199.258,229.885,206.897,0,71,1.216,0.768,0.822,0.92,0.730472964444175,3.2509090308761,35.5,0.0207729741882611,0.797220742619008,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1024","SP_SS_1A_15",22988.507,199.914,621.985,183.492,159.516,189.655,183.908,1,93,1.15,0.747,0.869,0.895,0.761152278011227,3.38971181304907,47,0.0270563460254291,0.659091708958422,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1025","SP_SS_1A_15",29561.37,260.403,744.478,258.084,145.839,178.161,247.126,2,83,1.77,0.67,0.565,0.898,0.648561232729771,2.88463446009826,42.5,0.0251841508022125,0.671418766533557,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1026","SP_SS_1A_15",23054.566,208.883,779.777,182.982,160.42,206.897,201.149,1,85,1.141,0.476,0.877,0.838,0.9568839611556,4.2614956662404,43,0.0338231047160029,0.553968256870867,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1027","SP_SS_1A_15",483485.293,875.112,2952.95,826.642,744.69,833.333,764.368,0,94,1.11,0.697,0.901,0.947,0.803595027928147,3.57222352602457,47,0.00610763148900995,0.75903567872155,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1028","SP_SS_1A_15",22129.741,240.076,628.141,218.367,129.033,189.655,183.908,0,96,1.692,0.705,0.591,0.908,0.646574329214833,2.87653812160262,48,0.0283844713772294,0.63447046885199,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1029","SP_SS_1A_15",18991.942,237.934,634.296,217.788,111.032,183.908,195.402,0,77,1.961,0.593,0.51,0.863,0.654764963923958,2.91244696677503,38.5,0.0333981643372753,0.52849362054727,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1030","SP_SS_1A_15",19421.325,213.883,572.064,184.089,134.326,160.92,212.644,0,83,1.37,0.746,0.73,0.892,0.698060231547903,3.10754037449277,41.5,0.0294554568238779,0.567565121392459,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1031","SP_SS_1A_15",18991.942,213.883,561.147,205.686,117.564,166.667,189.655,1,91,1.75,0.758,0.572,0.924,0.61320326695336,2.72817304045973,46,0.0295465834931467,0.600835327817098,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1032","SP_SS_1A_15",34383.672,482.895,1102.672,448.579,97.594,304.598,385.057,0,67,4.596,0.355,0.218,0.765,0.553142777424777,2.45814449628716,33.5,0.0320696404968033,0.293156943445377,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1033","SP_SS_1A_15",28999.869,437.688,1028.707,441.431,83.646,229.885,385.057,0,94,5.277,0.344,0.189,0.741,0.524409805239252,2.33039138619626,47,0.0354728154116834,0.327612435788378,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1034","SP_SS_1A_15",10272.163,126.175,406.144,120.136,108.868,120.69,120.69,2,162,1.103,0.783,0.906,0.892,0.758071503964344,3.38070187121263,82,0.0395383134009848,0.705211405561722,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1035","SP_SS_1A_15",13773.286,159.787,471.743,148.715,117.921,137.931,143.678,1,89,1.261,0.778,0.793,0.897,0.712083771098125,3.17212789563931,45,0.0342505775310264,0.695000963711126,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1036","SP_SS_1A_15",15854.143,198.422,620.013,162.438,124.27,149.425,195.402,1,79,1.307,0.518,0.765,0.789,0.857093100302265,3.8169209175193,40,0.0391073172482423,0.542988337858592,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1037","SP_SS_1A_15",27546.573,321.685,781.749,287.507,121.991,224.138,247.126,0,66,2.357,0.566,0.424,0.874,0.611552588350686,2.7190607533034,33,0.0283791744257988,0.497317389136209,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1038","SP_SS_1A_15",33789.142,257.34,743.083,242.827,177.17,195.402,247.126,0,93,1.371,0.769,0.73,0.915,0.687739556287537,3.06013334596235,46.5,0.0219917688350891,0.699728752313147,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1039","SP_SS_1A_15",26456.601,238.142,676.329,215.492,156.319,206.897,224.138,0,90,1.379,0.727,0.725,0.886,0.705232369483983,3.13853414511908,45,0.025563714703941,0.570511445811042,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1040","SP_SS_1A_15",13211.786,172.414,500.887,153.353,109.693,137.931,143.678,7,84,1.398,0.662,0.715,0.878,0.733452696990194,3.26623541763122,45.5,0.0379121339083149,0.666667634894473,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1041","SP_SS_1A_15",18298.323,172.892,530.031,155.61,149.722,166.667,172.414,1,83,1.039,0.818,0.962,0.909,0.764293867821939,3.40614999036052,42,0.028966097057091,0.636779602703743,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1042","SP_SS_1A_15",16547.761,185.339,761.55,171.605,122.778,137.931,183.908,0,129,1.398,0.359,0.715,0.853,0.996781914459842,4.43780775618426,64.5,0.0460213318285175,0.65234409184388,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1043","SP_SS_1A_15",11263.047,157.811,433.077,156.939,91.377,155.172,97.701,1,84,1.717,0.755,0.582,0.917,0.619962242292647,2.75952440120047,42.5,0.0384511402642642,0.742922531240533,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1044","SP_SS_1A_15",30155.901,244.506,846.193,213.289,180.017,224.138,218.391,8,72,1.185,0.529,0.844,0.86,0.891206864354616,3.96735415328498,40,0.0280606107574103,0.616058678042635,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1045","SP_SS_1A_15",32798.258,318.797,869.759,313.552,133.184,201.149,298.851,0,75,2.354,0.545,0.425,0.834,0.623922319983206,2.77389077409808,37.5,0.0265184510713953,0.545604805264743,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1046","SP_SS_1A_15",14995.377,162.248,496.126,150.702,126.692,137.931,149.425,0,75,1.19,0.766,0.841,0.911,0.738924605801916,3.29209964034983,37.5,0.0330852635448912,0.727565738190581,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1047","SP_SS_1A_15",17637.734,279.017,722.067,301.334,74.525,270.115,149.425,6,72,4.043,0.425,0.247,0.852,0.53912111526856,2.39623474284349,39,0.0409387623149323,0.436989319060471,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1048","SP_SS_1A_15",18397.411,187.113,556.964,169.766,137.98,155.172,166.667,1,85,1.23,0.745,0.813,0.899,0.736672422978156,3.28077471342907,43,0.0302740423638957,0.711367032915149,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1049","SP_SS_1A_15",20147.973,213.264,634.296,176.112,145.664,172.414,206.897,0,91,1.209,0.629,0.827,0.878,0.808761945527351,3.60166257835923,45.5,0.0314818766135928,0.564812941561628,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1050","SP_SS_1A_15",54630.733,327.233,996.196,279.227,249.109,264.368,281.609,0,92,1.121,0.692,0.892,0.894,0.801733124507914,3.567692236066,46,0.018235083904146,0.733806596882685,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1051","SP_SS_1A_15",19157.089,211.006,697.923,186.152,131.031,160.92,189.655,1,78,1.421,0.494,0.704,0.789,0.842277865589562,3.749210322747,39.5,0.0364315789314337,0.627704433655331,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1052","SP_SS_1A_15",39007.797,262.109,804.738,248.649,199.744,241.379,241.379,1,88,1.245,0.757,0.803,0.91,0.727281447524818,3.23644173111495,44.5,0.0206301832425963,0.669502890496122,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1053","SP_SS_1A_15",51988.376,361.886,1007.113,339.599,194.917,281.609,310.345,9,92,1.742,0.644,0.574,0.882,0.666929970416873,2.96559471612107,50.5,0.0193718880543605,0.594860275697456,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1054","SP_SS_1A_15",26390.542,251.038,693.162,234.391,143.356,172.414,247.126,0,64,1.635,0.69,0.612,0.891,0.66475722519182,2.95728931571605,32,0.026265546194542,0.619380234868238,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1055","SP_SS_1A_15",21171.886,234.79,615.252,216.214,124.677,137.931,218.391,18,84,1.734,0.703,0.577,0.927,0.639625835324039,2.84556966708909,51,0.0290598579644723,0.702850446557106,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1056","SP_SS_1A_15",15788.084,217.557,561.147,201.776,99.625,212.644,120.69,0,84,2.025,0.63,0.494,0.879,0.625189336656646,2.78103937039093,42,0.0355424382084615,0.615183966560081,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1057","SP_SS_1A_15",22162.77,202.132,634.296,173.255,162.873,195.402,178.161,1,64,1.064,0.692,0.94,0.88,0.821800262147335,3.66105451502121,32.5,0.0286198882179439,0.63662310030769,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1058","SP_SS_1A_15",9578.545,175.17,490.787,161.825,75.364,137.931,143.678,0,134,2.147,0.5,0.466,0.776,0.681645446864321,3.03282558319172,67,0.0512381577786605,0.483334042867503,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1059","SP_SS_1A_15",24937.245,214.576,645.79,196.071,161.937,212.644,189.655,0,68,1.211,0.751,0.826,0.891,0.739776128206806,3.29365382948014,34,0.0258966056595265,0.618345268863415,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1060","SP_SS_1A_15",13046.638,170.874,463.003,148.046,112.205,160.92,137.931,1,149,1.319,0.765,0.758,0.898,0.702123371269471,3.12742661064804,75,0.0354882997443479,0.587796104567719,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1061","SP_SS_1A_15",17109.262,226.775,601.786,211.285,103.103,132.184,224.138,1,85,2.049,0.594,0.488,0.865,0.640335532939605,2.84821922995007,43,0.0351731126684482,0.577479929297606,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1062","SP_SS_1A_16",29032.899,537.963,1265.465,546.151,67.684,431.034,362.069,0,87,8.069,0.228,0.124,0.685,0.521462720726177,2.31706066637249,43.5,0.0435872766271119,0.186031947278472,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1063","SP_SS_1A_16",558429.146,982.086,3762.111,857.45,829.219,942.529,971.264,0,134,1.034,0.496,0.967,0.886,0.98699092212858,4.38755729197038,67,0.00673695316039253,0.61000874890827,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1064","SP_SS_1A_16",14830.229,169.126,475.109,160.99,117.289,126.437,166.667,1,88,1.373,0.826,0.729,0.92,0.662748905947092,2.95117088017889,44.5,0.0320365248574381,0.703759153077089,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1065","SP_SS_1A_16",61897.215,409.057,1467.601,360.418,218.663,373.563,258.621,0,99,1.648,0.361,0.607,0.841,0.915738426855223,4.0719414679622,49.5,0.0237102913273239,0.640683394226053,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1066","SP_SS_1A_16",29759.547,411.311,920.836,370.654,102.227,126.437,408.046,0,77,3.626,0.441,0.276,0.903,0.558968339619525,2.48435468118515,38.5,0.0309425408928436,0.576823583829326,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1067","SP_SS_1A_16",19916.767,311.089,830.515,280.908,90.274,304.598,126.437,4,69,3.112,0.363,0.321,0.781,0.665074387554243,2.95653737166617,36.5,0.0416992878412445,0.517151290332078,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1068","SP_SS_1A_16",22063.682,210.458,619.774,201.119,139.68,189.655,155.172,1,90,1.44,0.722,0.695,0.897,0.692415545736874,3.08162828971902,45.5,0.028090234440471,0.749722137873302,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1069","SP_SS_1A_16",54961.028,437.688,1426.723,387.375,180.648,425.287,264.368,8,77,2.144,0.339,0.466,0.742,0.828479847256242,3.68305388835108,42.5,0.0259588121241109,0.488836756852515,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1070","SP_SS_1A_16",8290.395,184.714,517.72,167.64,62.966,80.46,183.908,0,70,2.662,0.389,0.376,0.781,0.694330813465713,3.08828441899308,35,0.0624481704430247,0.560266394261229,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1071","SP_SS_1A_16",214130.015,704.908,2966.078,655.748,415.768,517.241,683.908,0,72,1.577,0.306,0.634,0.828,1.01758539793689,4.52319793579241,36,0.0138517619774136,0.605322644647622,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1072","SP_SS_1A_16",224897.62,643.524,2081.458,612.942,467.17,603.448,626.437,11,104,1.312,0.652,0.762,0.899,0.763859618370514,3.39584822054942,57.5,0.00925513573687441,0.59493237938201,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1073","SP_SS_1A_16",31939.492,299.844,863.026,295.917,137.426,293.103,172.414,0,68,2.153,0.539,0.464,0.866,0.655916526532351,2.9164461656478,34,0.0270206551813661,0.632026391068677,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1074","SP_SS_1A_16",26819.925,254.046,728.222,236.081,144.646,235.632,172.414,0,84,1.632,0.636,0.613,0.889,0.693385986836349,3.08462773370157,42,0.0271522757800404,0.660162364761773,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1075","SP_SS_1A_16",69493.992,404.918,1135.52,377.307,234.511,356.322,344.828,0,153,1.609,0.677,0.622,0.84,0.676826947878953,3.009538651549,76.5,0.0163398297798175,0.565590491076044,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1076","SP_SS_1A_16",8158.278,125.519,385.128,114.217,90.944,120.69,103.448,0,77,1.256,0.691,0.796,0.839,0.756311898250364,3.37189735328366,38.5,0.0472070208933797,0.653439094397532,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1077","SP_SS_1A_16",15986.261,226.192,670.173,171.985,118.349,166.667,201.149,0,70,1.453,0.447,0.688,0.814,0.87531502501472,3.89669447916969,35,0.0419218102344257,0.476847382613146,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1078","SP_SS_1A_16",151737.357,578.75,1898.127,526.276,367.104,522.989,459.77,1,124,1.434,0.529,0.698,0.91,0.811258396681685,3.60671396757595,62.5,0.0125092926193515,0.631043547727024,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1079","SP_SS_1A_16",52120.494,305.95,1035.679,268.338,247.307,287.356,304.598,11,93,1.085,0.611,0.922,0.877,0.867228600818721,3.85960616833993,52,0.0198708592439665,0.595471809614853,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1080","SP_SS_1A_16",21667.328,217.557,651.129,203.814,135.357,212.644,155.172,1,95,1.506,0.642,0.664,0.881,0.717896340739409,3.19472165798228,48,0.0300511904375103,0.656657436436451,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1081","SP_SS_1A_16",66257.105,392.239,1108.011,327.331,257.724,287.356,385.057,0,78,1.27,0.678,0.787,0.912,0.760974972207389,3.38498645102358,39,0.0167229008873841,0.598807406809853,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1082","SP_SS_1A_16",28108.074,346.547,841.193,345.428,103.606,344.828,109.195,1,106,3.334,0.499,0.3,0.872,0.547879151237943,2.43521949581389,53.5,0.0299270949692249,0.746493124996748,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1083","SP_SS_1A_16",1662802.302,1707.506,7373.261,1517.017,1395.598,1459.77,1494.253,1,130,1.087,0.384,0.92,0.932,1.09363561517964,4.86036807761548,65.5,0.00443423790737571,0.762310754082007,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1084","SP_SS_1A_16",46043.073,343.724,1103.25,305.746,191.74,241.379,327.586,0,89,1.595,0.475,0.627,0.809,0.811340849852584,3.60838735420905,44.5,0.0239612590584473,0.582290205037138,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1085","SP_SS_1A_16",25267.54,424.277,1000.14,369.819,86.993,103.448,419.54,0,121,4.251,0.317,0.235,0.811,0.608511274547862,2.70440404630373,60.5,0.0395820091706593,0.582193683580671,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1086","SP_SS_1A_16",13971.463,175.828,612.702,145.572,122.201,172.414,149.425,1,155,1.191,0.468,0.839,0.788,0.944621826584799,4.20892754101063,78,0.043853818315233,0.542308102116341,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1087","SP_SS_1A_16",19949.796,193.192,553.597,185.882,136.65,143.678,183.908,4,72,1.36,0.818,0.735,0.936,0.669012789158289,2.97821736370385,38,0.0277495068119995,0.755001063971246,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1088","SP_SS_1A_16",37356.324,256.826,788.243,223.578,212.738,212.644,229.885,0,72,1.051,0.756,0.952,0.934,0.791851965070957,3.52558391254954,36,0.0211006575486389,0.76418826783268,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1089","SP_SS_1A_16",68965.521,374.402,1194.049,327.53,268.096,356.322,298.851,1,80,1.222,0.608,0.819,0.896,0.819528747048934,3.64561719537142,40.5,0.0173137095564028,0.647641501069921,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1090","SP_SS_1A_16",51988.376,424.238,1136.578,386.531,171.251,327.586,356.322,1,73,2.257,0.506,0.443,0.857,0.661456503211181,2.94045755709115,37,0.0218621562635463,0.445387763170081,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1091","SP_SS_1A_16",165543.673,581.852,1778.185,496.957,424.135,454.023,563.218,0,117,1.172,0.658,0.853,0.9,0.804675271104772,3.57814660020887,58.5,0.0107414857226226,0.647378402813059,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1092","SP_SS_1A_16",19982.826,238.142,620.591,203.871,124.799,137.931,224.138,0,73,1.634,0.652,0.612,0.886,0.684122880822858,3.04403765125987,36.5,0.0310562179743746,0.646367526786539,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1093","SP_SS_1A_16",14433.876,178.993,536.764,164.218,111.911,137.931,166.667,0,98,1.467,0.63,0.681,0.867,0.734173137255683,3.26860636471032,49,0.0371877934935841,0.627872507223426,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1094","SP_SS_1A_16",28834.722,245.719,755.394,222.578,164.947,172.414,241.379,1,98,1.349,0.635,0.741,0.864,0.762613751780107,3.39383946301971,49.5,0.0261973741241549,0.692857236588832,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1095","SP_SS_1A_16",9413.397,172.414,466.404,144.716,82.821,137.931,137.931,0,69,1.747,0.544,0.572,0.761,0.723975383191047,3.22289173277316,34.5,0.0495468320309873,0.494791927208433,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1096","SP_SS_1A_16",20445.238,229.454,782.566,200.059,130.12,155.172,218.391,1,111,1.537,0.42,0.65,0.844,0.879008738981566,3.91167605556361,56,0.0382761990836204,0.603314934226148,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1097","SP_SS_1A_16",38314.178,280.669,907.031,241.613,201.906,241.379,235.632,0,68,1.197,0.585,0.836,0.847,0.843504139186698,3.75406538555458,34,0.0236735080157533,0.673636730503091,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
"1098","SP_SS_1A_16",42079.537,380.571,948.247,342.283,156.53,258.621,298.851,0,137,2.187,0.588,0.457,0.907,0.623133856600338,2.77035961470479,68.5,0.0225346348273746,0.544443042913858,"Spain","Son Servera","1A","16","50-52",50,52,2,9.069,""
